,similar_clips,clip_id
2358,[1468  670  347  682 1872 1505 1076 3554 1047    3],21202095
2359,[2361 2280 3025 3768 1598 1485  381 2762 2976  476],16964034
2360,[2049 3815 3078 1032  740 3852 3870  540 3798 3468],44807536
2361,[1619 2976  696 3745  476 1091 3417 3027 1585 2566],31104711
2362,[1197 1276 3344 2535  127 1063 2999 3373  313 1475],44745806
2363,[  68  944 2266  718  832 3163 3496 2563 1656  128],44367635
2364,[ 440 1141 2557 1103 3635 2391 1391  105 2670 3712],38260970
2365,[2938  996 2621  339 3047  582 1531 1243 2609 1717],21744968
2366,[3016 2479 3109 3084 3423 1309 3662 3578 3426 3498],14844291
2367,[3230 3131 2425 2380 2424  194 1999 3023 3239 2993],26278283
2368,[1504   94 3647 3867 3249  871  867 3305 2673 2103],44423482
2369,[3301  453 1821 1945 1194  917 1212  597 2860 1627],44025740
2370,[ 224  911 2813  269  825  879  789  715 1628 2040],44050783
2371,[3239 1555 1025  345 1966 2632  915 1496 1648 1965],36864714
2372,[1867 2251 1601  384 1680 3587 3509 1160 1244 2794],44202270
2373,[1558 2707  418 2175 2857 2439 1836 2226 2308 3044],41486619
2374,[3611  708 3854  476  539 3187  275  940 3141 2772],21216091
2375,[2771 1697 1711 2424 1322 1194 2367 2473  798 3254],44190972
2376,[1867 1627  322 1945 1806 2629 3515 3522 3436 2691],35565030
2377,[2018 2537 2144 1829 2557 1349 1141 1391 1555 1103],33822223
2378,[2635 2555 1065  608 2657 3084 1846 2325 1327 3188],39765217
2379,[ 909 3771 2960 3646 1253  578 2212 3849 3768 3223],17871752
2380,[1628 1829  560 1891   67 2607 1103 1629 1555 2424],42930215
2381,[2216 1257 2178 2523 1815  839 1872 2525 1870 3783],37120554
2382,[1365  885  729 1153 2724 3780   72 2029 3647 1100],42780953
2383,[2668  879 2942 2040 2157 2310 1103 1592 1555  206],42852185
2384,[3205 1210 2145  800  418 3187 2911 1958 2058 2450],43018871
2385,[ 504  661 1097 3217  261 1846 3266  317  443 2104],23238876
2386,[3126  541 3836 2490 1279 2671 1874 2956 3396 3584],42254051
2387,[2391 1555 2557 2543 2431 2647 1391 1103 2700 2314],43708825
2388,[3322 1083 2204 2752 2476  589 2484 2738 3629  711],31809461
2389,[1920 3401 2894 2893   50  999 3094 3843 3811 2070],43397805
2390,[2544  388 1039  788  335  784  614 1824  638 2514],42778282
2391,[3423 1103 3382 2516 2591 2647 2444 2431 2460 2543],43569316
2392,[1402  509 3423 3300 3461 2412 1636 2146 2526 3174],43096888
2393,[ 345 1025 1592 1829  915 1496 1349 1628 1555 1103],30355648
2394,[2820 1670  161 2339  647  306 2794 3187  923  576],43122303
2395,[2426 1388 2772 2108 1562 2668 2157 3506 2606 3319],41813519
2396,[ 418 1505 1668 2447 3045 1522 1058 1989 2042 3281],39630866
2397,[1751 2467  421 2281 3118 1756 3395  509 1047 2929],42973860
2398,[2975 1756 1495 1230 2595 2881 2536 1137 2331 2231],42157051
2399,[3817 1421 2634  597  591 3850 2960 2024 2030 3008],36908352
2400,[1225 1079 1978 1832 2836 1355 2823 2652 1051 2465],43180571
2401,[1346 1658  930  633  944 1142 1111 2430  540 1389],43125819
2402,[3626 2783 1415 2330 3829 3219 2426   17 2267 2994],41175088
2403,[2813 1141 2942 2978 1555 2157  728 2668 2108 2422],37078076
2404,[3078 2378 1345 3084 2551 2624 3390 1963 2713 2899],37214968
2405,[1873 2422 2607 1803 2877 3347 1628 2040 2370 1739],42830522
2406,[1818  335 1599 1100 2240  832 3792 1179 3075 2504],40379197
2407,[ 116  523  716 2452 1289  999  480 1200  728 1313],42819257
2408,[3028 3718  804  251 3053 2135 1545 2084 2111 3652],42396624
2409,[3530 1709 3256 1558 2462   81  987 1312 3348 2242],40653022
2410,[ 258  726 1306  631 1045  691  397 1130 2598 1700],42601374
2411,[2161 1687  267 3672 1433  743 2016 2860  219  723],41917166
2412,[ 791 1655 2718 1060 2492  798 3300 3714 3351 3565],42361412
2413,[ 852 2404  112   45 2704 2737  764 2055 1672 2439],40279845
2414,[2877 1668 1702 3066 1592 1853  255 2248 3164 2913],41413215
2415,[1050 1623 1207 1880 1767  396 2430 1346  325  723],42562659
2416,[1555 1745 2400  608  478 1597  593 3224 1759 1273],39552493
2417,[1934 3288 3128 1344 2775 2091 2943  498 2585 3247],42411918
2418,[1143  130 1065 3181 1585  415 1350 3704 2458 3314],41753090
2419,[1391 1824 1141 1103 2377  832  488 1340  537 2045],37913669
2420,[1999  489  825 3863  736 2108 1207 1798 3543 3097],42397960
2421,[1846 2729 2727  668 2400  816 1250  176 1905   12],16778908
2422,[2813   43  789 1555  269  192 2607  715  728 1628],35796070
2423,[2978 3452 2863 2157  441 2558  456 2668 2349 3464],42315862
2424,[3300  811 3593 1119 2367   61 1820 1629  281 2380],39401575
2425,[1103 1459 1391 3187 3169 2095 2380 2367 2946 1999],41751540
2426,[2170 3323 3128   71 2402 2534 3828 1481 1475   17],24963094
2427,[2813 2040 2356  789 2444 3292 3221 2460 2431 3382],42304708
2428,[3489 1503 1484 3695 2936 3255 3766 2847  134  587],24951327
2429,[1760 3102  668  344 1537 1304  393  555 1943 1650],32882961
2430,[ 251 1080 1658   65  924 1346  944 1389  540 1111],40972394
2431,[3292 2427 2516 3382 2591 2647 2391 2543 2460 2444],42161699
2432,[2765 2108 2142 2463  354 2772 1738  314 3299 2464],40762760
2433,[ 604   72  263 3654  545 1194 3712  477  977 3532],41951380
2434,[1253 1207  630 3611 1812 3271 3492 2991 1827 2585],35696200
2435,[ 924 2466 3866 2095 2401 3653 3277 2123 1622 2135],42108559
2436,[ 717 1236 1924 1648 1025 1496  345  915  757 1554],41669642
2437,[ 139 2290 1112 1491  644 1256  585 3715 2267  434],12128138
2438,[3469 1119 3178 2462  171  750 2442 1557 2350  893],25108609
2439,[2857 2983 2413 3738  198 1887 1277 2854   45 2308],41699285
2440,[1740 2544 1006 2541  776  741 2259  488 2732 2641],41740558
2441,[3781 1744 2470 3501 3226 2674 3424 3849 2498 3428],41904427
2442,[2996 1387 3469 3231 1066   72 2438 3424 1119 3501],41700765
2443,[ 917 1819  895 3280 2929  618 2439 2898 2281 3030],41655330
2444,[3292 2427 2516 3382 2591 2647 2391 2543 2460 2431],41370263
2445,[1820 2214 2095 2765 1937 3130 2343 3530 3534 2307],32748604
2446,[1636 2227 2668 1612 3452 2157 3539 3593 3112 1424],36176127
2447,[  26 3513 2343 2605 1989 2307 2445 3149 2396 3831],41194902
2448,[2110 1925 2956 2963  599  607 1894 2458 3378 2337],41267038
2449,[2463 2498 3819 3428 2094 3501  703 2992 3299 2703],41406753
2450,[2893 3464 1154 3201  998 2894 3474  676 1749 2384],31083220
2451,[1477 1834  583 3450 1341 3454  662 2896 3269    1],41169610
2452,[2313  728   50  116 2584  999 1289  480 1200 1313],40686575
2453,[ 313 1857 1158   40 1552 3482 2799  316 2246 2300],41302739
2454,[ 673 2723  243 1165  106 3868 2078 2462 3595 3371],41336551
2455,[3702 2748 3180 3391 3266 1684  952 1964  764  866],41161984
2456,[1581 3845   20  229  770  343  259 1184 2748 2934],37784682
2457,[3413 1396 2157  552 2668 3126 2535 1528 2868  419],37861996
2458,[2266  396 2418  270 2963 3314 1894 3378 2337 2448],41205967
2459,[1287 2236 2029 2311 3210 2079 1944 3333 2348 3718],26189029
2460,[3292 2427 2516 3382 2591 2647 2391 2444 2543 2431],41091645
2461,[2244  848 1383 1290 1000 2080   39 1460 2572 1319],41074044
2462,[1595 1179 3295 2109 3104 1832  186  987 2652 1729],36587404
2463,[3424 3781 2996 2018 2765 1066  260 3299  694 3501],39847377
2464,[3717  481 3781 3619 1744 2432 3299 1941 3428 3501],40900776
2465,[1903  933 1978 3805 1668 1051 1355 2871 2400 2483],40852225
2466,[3745 3808 2141 3241 2435 2401 2501  130 3027  567],40847329
2467,[1990 2082 3237  666 2791 2618 3718  669 1963  190],40716035
2468,[ 661   39   81  366  372  492  241 1014 2691  137],39861702
2469,[3638  993 2098  124 3142 2540 2581 2657 3768 3187],40768255
2470,[3829 2441 3759 3298 3861 2540 1368 3849 2859 3768],40613192
2471,[ 806 1555 3730 1349 1846 2430 2663  229 1976 3351],40526194
2472,[3668 3292 2431 1995 2427 3221 3392 2988 3235 3382],40489679
2473,[3580 1911 1455 2027 2977  731 2367 2375 3030 1262],40443433
2474,[ 757 3174 1258 2096 1891 1921 3747  965 1954 3561],31730259
2475,[ 400 1304  784 1570 1684 2189 2544  555 1735 1905],38586644
2476,[3429  773 2388 3174   69 1774 1332 2810 2046 1827],40512439
2477,[ 828 1359 1309 1239 2710  114 2407  323   82  354],16245334
2478,[2435   27 3214 3653 2500  824 2742 2135 1191  792],39696941
2479,[2813 2040  879   37  789 2108 1628  715 3423 1309],35058030
2480,[3221  261 2883 2674 2077 3829 2233  754 3529 1062],40351643
2481,[2567 2391 2889 2543 3258 3382 3292 2431 2831 1655],40408860
2482,[1043 1391 2653 1438 1555 2557 1103 1056  538 1141],39065542
2483,[2545  614 3085 3184 1136  641 1978 1522 2823 2465],40221513
2484,[2891 2659  635 2222 3629 2738 3334 1992 1509 1617],40136171
2485,[2412  540 3658  505 2360 2430  226  824 3300 2492],40112752
2486,[1242 2823 2605 2515 2328   26 2659 3706 3334  960],40009121
2487,[ 276 1367  458 1143 3098 3240 2311 3169  136 2072],39093819
2488,[1399  923 1697 3658 2950 3574 2767 3470 2924 2130],39458609
2489,[2557 3534  807 2255 2940 1054 1997 2105 1370 1141],38796123
2490,[2386 3665 2024 2013 3810 2818   65 1369 2820 3502],39871515
2491,[3512 2242 2699 2499 3311  642 3441 2880 2046 3120],40006163
2492,[ 359  108 1655 2485  226 3356 2412 2167 3445 3300],40004005
2493,[  86  313 2741  502 1495  784 2931 1684 2231 3209],39430834
2494,[3391 3415  106 2186  791 1226 2412 3871  984 1087],39786864
2495,[3282 3524 3868 2879 3108  910 2777 2201 1696 1990],39453069
2496,[1183 1496  645 2221  345 1315  757 3026  560 1207],31410717
2497,[2056 2770  434 2695 3553 2104  270 1945 2620 2229],39726067
2498,[3849 3226 3424 3501 3342 3428 3781 3514 2148 2674],39557378
2499,[3415 2491 2046 1683 2839 1674 3212  856 3070 3441],39157873
2500,[3277 1741 2430 2528 3494 2478    0 1457 2135 2020],39578584
2501,[3241 1437 2141 2291 2746 2017 2511 2466 3027 2338],39473645
2502,[3118 2954 3761 1133   69  831 3791 1031 1904 2355],39379565
2503,[  43  269  224  825 2370 2040 1329 2865 1009 1765],39659731
2504,[3730 2254 3343 3162 2406 2216 2155 3539  237 3119],39617076
2505,[1368  581 3706 3366 3613 1934 1661 1908  130 1842],39528988
2506,[2140  824 1177 1142 2795 2534 2833 2213  324 1605],33018028
2507,[2183 1663 1789 1476 3548 3644  986 1603 2266 2083],39434113
2508,[2377 1921 2557 3428 1349 1391  192 1141 1555 1103],39160354
2509,[ 982  671 2382 2362 2860 2479 2106 2785 1076 3214],39093262
2510,[3860 2609 2637 2621 3318 1375  685 1984  424 3356],38796545
2511,[2133 2713 1885 1038 1437 2851 3366 3662 2501 2338],21347521
2512,[3688 2360 1787 1862 1288 1383  636 1493  368  248],36471606
2513,[ 827 2068  852 3699 2544 2635 1425 2543 1147 1606],38205958
2514,[ 463  741 1588  339  502 1365  885 2185 2161 2390],34671260
2515,[ 162 2220 2787 1023 1021 1364 2659 3658 2605 3334],39157700
2516,[1103 3292 3382 2591 2647 2444 2431 2460 2391 2543],39275985
2517,[3084 2751  305 2813 1386 2479 1523 1097 3423 1309],16640746
2518,[2077 3549 3489 2441 3849 3342 2498 2674 3428 3482],39078923
2519,[ 911 1542   37 1628 2108  728 3593 2060 3174  715],5775144
2520,[1834 1349 1391 1141 1103 2654 1583 3470  599 1331],35225671
2521,[2266 2526 3356 1655 2492 3300 2484 2412 3675  232],38580846
2522,[1555 1628  879 2040   67  911 2813  269   37  789],27386313
2523,[ 107 2381 3058 3174 3856 3425  261 1339 1947 3783],37994760
2524,[3570 3794  612 2840 3288 2417 2110 2668 1267 2199],35828945
2525,[2095 1110 2274 2230 3088  402 2381 1257 1870 1052],38480783
2526,[ 226  968  847 1655 3356 2492 2392 3300 2412 2858],28922655
2527,[3581 2254 1820 3856 3132 3433 2601 2782 3425 3671],38745437
2528,[ 229 2179 2492 2860 2785 1622 1448  804 1636 2135],38779623
2529,[ 890 3081 1124 3644 3489 3400 3466 3501 2996 3858],22611216
2530,[1433 3266 2796 2332 3646 2335 1196  440 1467 3194],20249114
2531,[ 977 2748 2740 3504 3745 2366 1925 3172   71 1079],24611034
2532,[3628  408 3640 1509 1652 1940  913 2300  506  515],37872583
2533,[3146 3035 1738  246   30  827 1086 2695 3556 3808],38359441
2534,[2506 2613 1361 3850   17 2426 3589 3712 2247 1475],38437356
2535,[2157 1961 2978 3632 1989 2565 2668  105 2217  931],36300828
2536,[1495 3135 2881 2690 2398 2544 3209 2595 3533 2231],32055704
2537,[1141 1803 1548 2557 1829 1628 1349 1555 2607 1103],36739284
2538,[ 641 2483 2007 2257 1978 1662  933 2654 3184 1863],38099619
2539,[ 558 1374 2096 1258  659 1891  873   68 1921 3174],34041516
2540,[2106 3710 2704 1815 2666 2078 3430  617 2549 2470],38170231
2541,[1575 3845 2061 1775 2691 1117 2261 2440 1067 3716],35330925
2542,[ 789   37 1628 1496 1025  915 1555 1924 1309 1632],37565848
2543,[3258 3423 3382 2516 2591 2647 2444 2431 2391 2460],38107639
2544,[1684 2436  118 2231  796 1438 1964 1039  614  388],36803653
2545,[2108 2483  502 2978  463  885 2616 2157 3330 2668],37968321
2546,[ 800 1424  217 3805 2617 1529 1441   20 2297 1099],23523074
2547,[2178 2964  197 2577 2414  770 3594 3745 1536 3296],37278827
2548,[3701  347 3551 2124 3209 3096  946 2066 1886 1871],37985580
2549,[3623 3638 2772  453  530   77 1976 2540 2774  947],37792362
2550,[1560 2561 2051 1194 2101 2619 2574 2860 1945 1627],36830276
2551,[3267 3380 1322  166 2135  804 2404 2929 1636 1963],37234722
2552,[3828 3477 2154 2426 1057  967 3422 2768 3128 1669],36801345
2553,[1828 3715 3165 3791  518 2165 1668 2879 2913 1017],37597693
2554,[2329 1326 2436 3264 1336 3271   52 3134  472 1174],36994466
2555,[2694 3425 2378 1834 1327 1065 2686 3856 1846 1069],37548094
2556,[2821 3442 1013  676 3341 2693  424 2712 1356 3307],37388088
2557,[1592 2607 2018 1829 1402 1391 1349 1555 1103 1141],29573040
2558,[3085 2714 2412 2668 1410 1204 2163 2652 2658 2193],37512976
2559,[ 614 3819 3636  335 3781 1245 1593 3501 3299 1941],37202782
2560,[2313  811  480  728 1200 2407 1289  999 1313 3854],36565954
2561,[2619 1103 2057 1572 1579 1560 2051 2589 2574 2101],36828172
2562,[3116 2429  726 1079 3795 3123 1549 3724 3373 1760],36547449
2563,[ 736 2800 1081  558 2318 3589   37  326 2335  128],35106217
2564,[2751 1243 2557  181 2804 2382 1115 1885 1558 1328],36753544
2565,[2557  987 1391 1349 1402 1555 1103 2535 1129  968],37097150
2566,[1045 1247 3155 3510 2410  397  194 1130 1321 2361],37324750
2567,[3342 2650 3849 2481  694 3428 3489 1124 1101 3351],37071868
2568,[2400  291 2673 1189 2219  692 2529  223  286   28],37239925
2569,[3156  945  629  485  992 1075 2268 2068  875 1431],37170446
2570,[2430 2723  942 1962 3621 3691  329 1733  487 3196],37058368
2571,[2854 3563 3829  546  354 1415  821  929 1976 3211],37062018
2572,[3714  132 1792 1654  989   39 2080 2086 2461 1460],35962187
2573,[2887  654 2736  669  386 3791 3834 1395 2467 1865],37070264
2574,[2589 1070 2550 2057 1572 1579 1560 2561 2051 2101],36888803
2575,[3299 3636 2280 2711 3281 1593 1962 1489 1245 1941],36765371
2576,[  95   90 1794 1268 2772 1702 1053 1826  403 1970],33739915
2577,[3545 3707 1794 2933 3512 1528 2241 3357 3274  516],36595206
2578,[ 335  233 2921 1141 2780 1823  973 1718  584 2214],36867236
2579,[ 435 3860  810 1477  607 3653  644 3200  634 3038],36896558
2580,[1421 2822 2744  104 2832 2055 2990  151 1854 2323],36874836
2581,[3232 2293 1253 2469 3837 2528 1939 3840 2233 2588],36557953
2582,[1628 1788 1555 1803 1873 1966 1001 1402 2607 1648],36890881
2583,[1066 3214  694  103 2293 1626 3712 2272 3077 2906],36881035
2584,[ 523  728   50 2452  116  999  480 1200 1313 1289],33776370
2585,[2746 3566 2727  762 1344 3492 1926 2091 2417  498],30919187
2586,[1976 3794 3433 3305 3221 2943 1810 3529 3140 3824],36730961
2587,[3632 2035 1631 2927  105  282   52 2762 1265 1996],36731248
2588,[2258 2853 3806 3232 2293   71 1253 2528 1939 2581],36557938
2589,[1572 1560  496 2574 2619 1579 2051 3765 2101 2561],36682203
2590,[1290 1291 1292 1293 1294 1295 1296 1297 1285 3871],23178098
2591,[3258 3423 2700 2516 2444 2460 2431 2391 2543 2647],34631000
2592,[1598 2790 3867 1846 1951 2302 3249 1810  492  191],36466564
2593,[ 608 3425 1128  995 1434 2082 3529 1651 1184  779],36550277
2594,[1292   66  632  967 3400 2229 3148  224 3605  200],35861501
2595,[2231 2931 3419 1280 1495   87  796   70  975 2881],36398918
2596,[2537 2557 1555 2377  309 1932 1141 1391 1103 1349],35912908
2597,[1555 2018  949  159 1391 2328  265 2557 1902 1141],19522602
2598,[2161 1306  691  726 1247  258  397 1045 1700 2410],36052867
2599,[3089 3579  959 3193 1438 1043 1056  538 2724  687],35461693
2600,[2516 2652 2206 1070 2462 3298 1668 1089 1940 1079],36252713
2601,[2668  419 2527 2157 1938  890 3245 3307 3627 3407],35981976
2602,[ 638 3012 1095 2009 3146 3817 2773 2729 3196    2],36276188
2603,[2133  660 3854 3716 2146 2519 2716 1224  106 1542],5805727
2604,[2362 3735 2263 3300 3568 3810 3279 2687 1941 1868],36011979
2605,[2186 1312 1023 3616 3403 2787  791 2659 1021 3334],36071497
2606,[3703  144 1388 3705 2395  947 3312 2334 1562 2774],36100188
2607,[1548 1695 1001 1349 1555 1648 1873 1803 1628 1492],35927275
2608,[3342 2346 1798 3814  356 2112 3722 1550 1983 1799],35786089
2609,[3860 2074 1945 1375 1357 2365 1984 1531 3356 2621],35983652
2610,[1961 1141 2672 2108 2828 2236 2759 2978 2157 2668],35099896
2611,[1592 2813  789 3502 3208  314  489 1604 3661 3213],36006533
2612,[1402 1349 2846 1555 2377 1141 3629 1103 1391 2557],35989434
2613,[2706 3735 3479 2640 1969  476 2940 3863  326 1910],35965635
2614,[2665 2748 2530 3180 2173 3241  685  818 3289 2623],35693652
2615,[ 948 3092  171  882 2900 3354 1992 1780 1697  123],23017365
2616,[ 693 2789 3176 2690  885   86 2034 2827 3205 3061],35945623
2617,[1006  683 2033  313 3402   12 2921  472  365 2895],35742207
2618,[3641 1391 1103 2467 3542 1614 2112 2706 3062 3276],35760168
2619,[1579  113 2051 2101  308 2561 2077 2550 2574 2589],34072719
2620,[3434 2887 3863  434 2458 3218 1779 2977 3030  270],30501143
2621,[3099 1945 3860 2074 1375 1531 1357 1984 3356 2609],35819284
2622,[1389 2016  556 1111  944 2430  540 1716 1395 2959],34724990
2623,[ 554  161 1794 3794  518 3414 1096 2113 3529 2000],35616659
2624,[3244 1834 2404 3646 3827  952 1361 3563 3602 3791],35109750
2625,[  56 2735 1784  221 1642 2983 1841 3269 1919 1839],35676569
2626,[2826 3742 3524 2495 2777 2953 3560 3476 2684 2201],35715156
2627,[1081 3748 3867 1962 1682 2108 1207   27 2996 2318],35688592
2628,[2161 1461 2259  118 1039  776  393  614  643 3637],35546493
2629,[2791 2700   69 3382 3668 3292 2427 2127 1995 2985],35514005
2630,[  84 3607 1195 3791 2769  549 2709 2295  675 2952],34797578
2631,[1617 1613  591 2958 2738 1509 1309  160 3629 2484],28724338
2632,[ 453 3405 2997 2082 1691 2770  901 1283 3188 2371],35244188
2633,[1583  324 3183 2549 2598  516   96 2703 1869 3681],34416492
2634,[1908 2108 1421  591 2960 1190 3859  597 3850 3396],34948855
2635,[ 453  847 2513  989 3635  172 3768 3665 2206  133],30203159
2636,[3091 1738 3550 3299 1833 2975 3428 3819 3501 2745],35245791
2637,[1976 3502 3540 2549 3415 3849 2510 3869  424  685],34991226
2638,[2478 2681 3755 1414  792 1447 2024 2783 2208 1874],35270855
2639,[1472 2495 1887 2020 2135 3862 2860 3859 1926  164],31100268
2640,[2613 2280  402 1462  896 3302 1335 2893  772 2139],34522965
2641,[2412  791 3865 2251 1312 2186  336  619 2440 2732],35027382
2642,[3810 1349 1555 2377 3688 1141 1391 1103 2263 3227],34702612
2643,[ 444  106 3419 2897 1938 3144 2253 1666  421 2570],34817404
2644,[1085 3307 2958 3109 2861 3601 3293 3708 1523  900],31231033
2645,[1979 2073  861 2992  581 2320 2439 1117 2231 2281],34853044
2646,[1755 3421 1928 2826 1651 1482 1012  680 1743  493],34811539
2647,[2314 2999 2700 2516 2444 2460 2431 2391 2591 2543],34585984
2648,[2135  928  251 2906 2490 2123 1774 3791 2071 2961],34608191
2649,[ 184 2290 3458 3039 3842 1017  960 3280 1679 2670],34750078
2650,[3214 3738 3663  437 1320 3799  552  954 2567 3637],33790355
2651,[3758 2166  432  995  252 2319 2770 1395 3823 3397],34774374
2652,[3458 2558 2193 2400 2656 2462 2109 1832 2658 1410],34602394
2653,[ 376 2498   53 2482  290 2674  988  395 3337 1663],34673916
